chat_session_id,veracity_score
anon_0092707,0
anon_0092709,85
anon_0092709,85
anon_0092707,100
anon_0092709,70
anon_0092707,90
anon_0092711,100
anon_0092712,100
anon_0092711,50
anon_0092713,85
anon_0092714,100
anon_0092712,100
anon_0092715,85
anon_0092716,90
anon_0092717,50
anon_0092714,50
anon_0092718,95
anon_0092719,100
anon_0092712,90
anon_0092718,85
anon_0092712,85
anon_0092719,100
anon_0092718,90
anon_0092712,100
anon_0092712,100
anon_0092720,100
anon_0092718,90
anon_0092721,100
anon_0092722,100
anon_0092723,75
anon_0092722,100
anon_0092723,85
anon_0092724,85
anon_0092722,100
anon_0092721,100
anon_0092725,100
anon_0092726,90
anon_0092726,85
anon_0092721,100
anon_0092726,95
anon_0092726,85
anon_0092726,75
anon_0092726,95
anon_0092721,95
anon_0092727,85
anon_0092726,90
anon_0092727,20
anon_0092725,0
anon_0092726,85
anon_0092727,85
anon_0092727,85
anon_0092727,95
anon_0092728,90
anon_0092726,85
anon_0092729,90
anon_0092730,100
anon_0092729,85
anon_0092731,85
anon_0092732,100
anon_0092731,50
anon_0092732,95
anon_0092727,90
anon_0092731,100
anon_0092731,100
anon_0092727,90
anon_0092733,90
anon_0092734,100
anon_0092727,90
anon_0092727,90
anon_0092731,85
anon_0092731,0
anon_0092727,85
anon_0092727,85
anon_0092727,85
anon_0092727,85
anon_0092735,85
anon_0092731,100
anon_0092736,90
anon_0092736,50
anon_0092737,85
anon_0092738,90
anon_0092739,95
anon_0092740,100
anon_0092739,100
anon_0092741,80
anon_0092741,100
anon_0092740,100
anon_0092742,85
anon_0092740,100
anon_0092743,85
anon_0092744,80
anon_0092745,90
anon_0092743,80
anon_0092742,85
anon_0092743,100
anon_0092743,85
anon_0092744,50
anon_0092741,0
anon_0092740,100
anon_0092743,85
anon_0092743,100
anon_0092744,85
anon_0092742,0
anon_0092740,85
anon_0092740,85
anon_0092740,90
anon_0092744,100
anon_0092742,90
anon_0092743,50
anon_0092740,100
anon_0092746,0
anon_0092746,90
anon_0092741,100
anon_0092747,50
anon_0092741,90
anon_0092739,85
anon_0092739,90
anon_0092741,100
anon_0092748,90
anon_0092746,100
anon_0092747,85
anon_0092749,75
anon_0092747,60
anon_0092741,100
anon_0092741,100
anon_0092749,50
anon_0092749,75
anon_0092746,85
anon_0092748,85
anon_0092749,40
anon_0092749,75
anon_0092749,30
anon_0092750,85
anon_0092749,20
anon_0092750,90
anon_0092749,100
anon_0092750,85
anon_0092751,100
anon_0092749,0
anon_0092749,0
anon_0092750,95
anon_0092752,85
anon_0092753,85
anon_0092753,95
anon_0092753,100
anon_0092754,75
anon_0092753,100
anon_0092755,100
anon_0092753,85
anon_0092753,100
anon_0092753,95
anon_0092756,85
anon_0092753,90
anon_0092752,95
anon_0092757,100
anon_0092758,100
anon_0092759,100
anon_0092757,90
anon_0092758,0
anon_0092759,85
anon_0092760,95
anon_0092761,90
anon_0092759,50
anon_0092759,100
anon_0092757,100
anon_0092756,90
anon_0092757,80
anon_0092762,85
anon_0092760,85
anon_0092756,90
anon_0092761,100
anon_0092757,85
anon_0092756,85
anon_0092763,0
anon_0092764,100
anon_0092765,100
anon_0092764,85
anon_0092766,100
anon_0092765,90
anon_0092766,100
anon_0092766,100
anon_0092767,100
anon_0092761,100
anon_0092767,85
anon_0092761,95
anon_0092764,85
anon_0092766,90
anon_0092765,100
anon_0092764,90
anon_0092767,90
anon_0092765,100
anon_0092766,50
anon_0092763,100
anon_0092768,85
anon_0092769,100
anon_0092767,85
anon_0092770,75
anon_0092770,100
anon_0092770,85
anon_0092771,85
anon_0092766,100
anon_0092766,100
anon_0092772,50
anon_0092772,100
anon_0092766,100
anon_0092768,90
anon_0092772,100
anon_0092766,95
anon_0092772,100
anon_0092773,90
anon_0092774,85
anon_0092775,100
anon_0092775,100
anon_0092775,85
anon_0092773,95
anon_0092776,85
anon_0092776,90
anon_0092769,90
anon_0092777,85
anon_0092773,90
anon_0092773,90
anon_0092778,85
anon_0092774,80
anon_0092776,85
anon_0092769,90
anon_0092776,95
anon_0092769,85
anon_0092777,85
anon_0092773,95
anon_0092778,90
anon_0092778,90
anon_0092776,100
anon_0092769,90
anon_0092769,30
anon_0092779,85
anon_0092778,85
anon_0092780,85
anon_0092778,85
anon_0092781,50
anon_0092778,50
anon_0092780,85
anon_0092782,50
anon_0092778,85
anon_0092780,75
anon_0092778,85
anon_0092782,100
anon_0092779,0
anon_0092778,30
anon_0092782,100
anon_0092778,85
anon_0092783,95
anon_0092783,100
anon_0092784,85
anon_0092785,85
anon_0092785,90
anon_0092786,95
anon_0092786,95
anon_0092786,90
anon_0092786,85
anon_0092786,85
anon_0092786,90
anon_0092785,90
anon_0092783,100
anon_0092785,85
anon_0092783,85
anon_0092787,50
anon_0092788,100
anon_0092789,50
anon_0092787,90
anon_0092790,50
anon_0092788,85
anon_0092789,0
anon_0092789,80
anon_0092787,85
anon_0092788,75
anon_0092791,50
anon_0092787,85
anon_0092792,100
anon_0092792,100
anon_0092793,50
anon_0092794,100
anon_0092792,100
anon_0092794,0
anon_0092789,0
anon_0092789,0
anon_0092793,90
anon_0092792,100
anon_0092794,100
anon_0092793,85
anon_0092795,100
anon_0092789,85
anon_0092789,0
anon_0092789,90
anon_0092792,0
anon_0092789,0
anon_0092789,100
anon_0092789,95
anon_0092789,90
anon_0092795,90
anon_0092794,50
anon_0092793,85
anon_0092789,40
anon_0092791,50
anon_0092789,95
anon_0092789,20
anon_0092792,100
anon_0092796,100
anon_0092797,100
anon_0092798,100
anon_0092798,85
anon_0092797,85
anon_0092799,90
anon_0092800,100
anon_0092801,90
anon_0092796,85
anon_0092801,0
anon_0092796,100
anon_0092797,50
anon_0092796,50
anon_0092800,50
anon_0092801,85
anon_0092797,85
anon_0092801,90
anon_0092801,50
anon_0092802,90
anon_0092797,0
anon_0092797,0
anon_0092803,100
anon_0092804,100
anon_0092805,50
anon_0092802,50
anon_0092805,85
anon_0092803,90
anon_0092806,70
anon_0092804,50
anon_0092803,85
anon_0092805,85
anon_0092807,100
anon_0092804,95
anon_0092802,50
anon_0092804,60
anon_0092797,100
anon_0092804,90
anon_0092807,90
anon_0092804,100
anon_0092803,85
anon_0092808,100
anon_0092809,100
anon_0092808,90
anon_0092810,85
anon_0092808,90
anon_0092810,85
anon_0092808,85
anon_0092808,80
anon_0092810,70
anon_0092811,100
anon_0092811,100
anon_0092812,85
anon_0092811,100
anon_0092811,85
anon_0092811,90
anon_0092811,100
anon_0092811,90
anon_0092808,85
anon_0092812,50
anon_0092811,100
anon_0092812,50
anon_0092812,85
anon_0092811,85
anon_0092811,85
anon_0092811,85
anon_0092812,85
anon_0092812,50
anon_0092811,85
anon_0092808,85
anon_0092813,100
anon_0092814,100
anon_0092814,85
anon_0092815,85
anon_0092815,100
anon_0092815,100
anon_0092814,100
anon_0092816,100
anon_0092813,95
anon_0092814,100
anon_0092816,100
anon_0092814,85
anon_0092814,0
anon_0092814,90
anon_0092814,95
anon_0092816,85
anon_0092817,100
anon_0092815,100
anon_0092817,85
anon_0092817,85
anon_0092814,75
anon_0092814,85
anon_0092818,100
anon_0092819,100
anon_0092820,100
anon_0092819,100
anon_0092821,50
anon_0092822,50
anon_0092818,100
anon_0092821,100
anon_0092823,50
anon_0092824,50
anon_0092822,100
anon_0092822,100
anon_0092820,90
anon_0092825,100
anon_0092825,100
anon_0092825,100
anon_0092823,50
anon_0092824,85
anon_0092826,90
anon_0092824,85
anon_0092821,85
anon_0092819,85
anon_0092822,50
anon_0092822,85
anon_0092820,85
anon_0092827,95
anon_0092828,95
anon_0092828,100
anon_0092829,50
anon_0092830,90
anon_0092828,100
anon_0092828,0
anon_0092828,100
anon_0092827,85
anon_0092828,50
anon_0092829,0
anon_0092823,50
anon_0092829,85
anon_0092829,90
anon_0092828,95
anon_0092830,85
anon_0092829,85
anon_0092823,80
anon_0092823,50
anon_0092828,90
anon_0092831,85
anon_0092829,85
anon_0092831,50
anon_0092828,50
anon_0092831,85
anon_0092832,90
anon_0092833,100
anon_0092829,90
anon_0092833,90
anon_0092832,40
anon_0092829,0
anon_0092829,75
anon_0092832,85
anon_0092834,0
anon_0092823,100
anon_0092832,20
anon_0092829,50
anon_0092833,100
anon_0092829,85
anon_0092829,70
anon_0092832,50
anon_0092827,70
anon_0092829,95
anon_0092833,100
anon_0092833,85
anon_0092833,85
anon_0092833,0
anon_0092823,90
anon_0092829,85
anon_0092835,100
anon_0092836,95
anon_0092837,90
anon_0092835,100
anon_0092835,50
anon_0092832,0
anon_0092835,100
anon_0092838,100
anon_0092835,100
anon_0092832,90
anon_0092836,95
anon_0092835,85
anon_0092835,90
anon_0092835,100
anon_0092832,85
anon_0092835,95
anon_0092836,85
anon_0092835,95
anon_0092839,100
anon_0092840,50
anon_0092839,95
anon_0092841,70
anon_0092841,90
anon_0092841,85
anon_0092841,90
anon_0092841,85
anon_0092839,90
anon_0092840,85
