chat_session_id,veracity_score
anon_0066200,85
anon_0066144,90
anon_0066200,85
anon_0066144,90
anon_0066144,95
anon_0066126,80
anon_0066209,95
anon_0066200,100
anon_0066221,20
anon_0066209,85
anon_0066127,90
anon_0066127,90
anon_0066126,100
anon_0066221,100
anon_0066144,85
anon_0066144,85
anon_0066126,90
anon_0066200,85
anon_0066209,85
anon_0066221,95
anon_0066200,85
anon_0066127,85
anon_0066277,100
anon_0066221,100
anon_0066209,100
anon_0066126,100
anon_0066209,40
anon_0066269,100
anon_0066278,0
anon_0066277,100
anon_0066209,0
anon_0066126,100
anon_0066209,85
anon_0066209,100
anon_0066126,50
anon_0066278,100
anon_0066284,100
anon_0066305,0
anon_0066284,95
anon_0066305,85
anon_0066200,100
anon_0066277,100
anon_0066277,90
anon_0066126,100
anon_0066297,100
anon_0066277,100
anon_0066269,0
anon_0066221,100
anon_0066284,100
anon_0066209,90
anon_0066305,0
anon_0066221,100
anon_0066209,95
anon_0066269,100
anon_0066224,85
anon_0066284,100
anon_0066126,95
anon_0066200,100
anon_0066126,50
anon_0066277,90
anon_0066200,85
anon_0066200,85
anon_0066277,90
anon_0066224,100
anon_0066284,0
anon_0066269,0
anon_0066209,90
anon_0066221,100
anon_0066284,90
anon_0066209,90
anon_0066278,90
anon_0066277,90
anon_0066277,85
anon_0066284,90
anon_0066200,100
anon_0066224,85
anon_0066284,100
anon_0066297,90
anon_0066269,90
anon_0066224,85
anon_0066200,85
anon_0066209,90
anon_0066209,85
anon_0066126,95
anon_0066200,85
anon_0066269,85
anon_0066284,85
anon_0066269,100
anon_0066284,85
anon_0066284,95
anon_0066126,90
anon_0066200,85
anon_0066200,50
anon_0066277,85
anon_0066200,50
anon_0066277,100
anon_0066284,85
anon_0066297,85
anon_0066126,90
anon_0066284,100
anon_0066284,100
anon_0066284,90
anon_0066221,85
anon_0066221,90
anon_0066284,85
anon_0066221,90
anon_0066200,85
anon_0066277,0
anon_0066284,90
anon_0066284,90
anon_0066284,100
anon_0066224,85
anon_0066224,0
anon_0066200,90
anon_0066200,100
anon_0066278,100
anon_0066209,NA
anon_0066224,100
anon_0066200,100
anon_0066224,50
anon_0066200,80
anon_0066221,90
anon_0066284,90
anon_0066278,100
anon_0066221,85
anon_0066221,85
anon_0066278,100
anon_0066221,0
anon_0066221,85
anon_0066277,75
anon_0066277,85
anon_0066278,100
anon_0066278,100
anon_0066278,85
anon_0066126,80
anon_0066221,100
anon_0066209,100
anon_0066278,100
anon_0066277,85
anon_0066284,85
anon_0066278,100
anon_0066200,50
anon_0066278,100
anon_0066278,0
anon_0066278,100
anon_0066284,85
anon_0066284,100
anon_0066221,100
anon_0066278,50
anon_0066277,90
anon_0066221,100
anon_0066224,95
anon_0066221,85
anon_0066284,85
anon_0066277,100
anon_0066221,80
anon_0066200,85
anon_0066221,90
anon_0066284,90
anon_0066284,85
anon_0066209,50
anon_0066278,85
anon_0066277,95
anon_0066278,100
anon_0066277,85
anon_0066209,85
anon_0066209,85
anon_0066200,85
anon_0066277,85
anon_0066200,85
anon_0066284,85
anon_0066277,50
anon_0066209,85
anon_0066278,0
anon_0066221,100
anon_0066297,95
anon_0066269,100
anon_0066316,100
anon_0066327,100
anon_0066357,100
anon_0066338,85
anon_0066335,100
anon_0066316,85
anon_0066316,NA
anon_0066338,85
anon_0066297,100
anon_0066278,0
anon_0066316,100
anon_0066327,90
anon_0066316,100
anon_0066337,100
anon_0066316,50
anon_0066337,100
anon_0066337,100
anon_0066335,100
anon_0066337,95
anon_0066327,100
anon_0066337,90
anon_0066316,90
anon_0066278,100
anon_0066335,100
anon_0066316,50
anon_0066338,85
anon_0066316,100
anon_0066284,100
anon_0066269,0
anon_0066327,0
anon_0066337,100
anon_0066277,100
anon_0066284,90
anon_0066357,0
anon_0066277,95
anon_0066327,0
anon_0066337,100
anon_0066337,90
anon_0066284,100
anon_0066316,85
anon_0066278,100
anon_0066316,90
anon_0066337,90
anon_0066278,0
anon_0066327,90
anon_0066335,100
anon_0066337,0
anon_0066337,90
anon_0066316,0
anon_0066337,95
anon_0066337,100
anon_0066327,100
anon_0066327,85
anon_0066316,85
anon_0066316,100
anon_0066337,50
anon_0066278,85
anon_0066316,85
anon_0066278,100
anon_0066327,85
anon_0066297,100
anon_0066316,85
anon_0066327,100
anon_0066278,50
anon_0066278,90
anon_0066316,85
anon_0066284,20
anon_0066327,95
anon_0066284,85
anon_0066278,0
anon_0066316,85
anon_0066297,0
anon_0066327,100
anon_0066327,90
anon_0066327,90
anon_0066316,100
anon_0066297,50
anon_0066337,100
anon_0066316,90
anon_0066335,70
anon_0066357,85
anon_0066316,85
anon_0066327,90
anon_0066335,0
anon_0066327,100
anon_0066327,100
anon_0066316,95
anon_0066337,95
anon_0066316,90
anon_0066327,95
anon_0066327,90
anon_0066327,85
anon_0066337,90
anon_0066327,0
anon_0066337,95
anon_0066278,50
anon_0066316,0
anon_0066278,0
anon_0066305,100
anon_0066269,100
anon_0066327,50
anon_0066327,100
anon_0066277,85
anon_0066284,100
anon_0066327,95
anon_0066278,50
anon_0066277,85
anon_0066316,100
anon_0066316,100
anon_0066305,100
anon_0066278,100
anon_0066327,100
anon_0066327,85
anon_0066316,90
anon_0066327,85
anon_0066327,85
anon_0066327,90
anon_0066278,100
anon_0066269,50
anon_0066327,0
anon_0066327,100
anon_0066284,85
anon_0066278,90
anon_0066316,85
anon_0066277,90
anon_0066327,90
anon_0066277,95
anon_0066278,50
anon_0066269,90
anon_0066278,90
anon_0066284,0
anon_0066316,75
anon_0066327,100
anon_0066277,100
anon_0066278,100
anon_0066269,85
anon_0066278,100
anon_0066278,0
anon_0066269,85
anon_0066327,90
anon_0066305,100
anon_0066278,100
anon_0066284,85
anon_0066284,85
anon_0066284,85
anon_0066327,50
anon_0066316,70
anon_0066305,100
anon_0066327,0
anon_0066284,85
anon_0066327,95
anon_0066327,95
anon_0066278,100
anon_0066278,100
anon_0066278,100
anon_0066327,90
anon_0066284,90
anon_0066284,85
anon_0066284,85
anon_0066277,95
anon_0066277,90
anon_0066327,90
anon_0066327,90
anon_0066278,0
anon_0066338,90
anon_0066466,100
anon_0066433,95
anon_0066375,0
anon_0066422,100
anon_0066474,90
anon_0066458,85
anon_0066458,85
anon_0066458,100
anon_0066458,100
anon_0066433,85
anon_0066338,85
anon_0066422,95
anon_0066458,95
anon_0066458,95
anon_0066466,0
anon_0066458,85
anon_0066433,85
anon_0066458,90
anon_0066375,100
anon_0066433,90
anon_0066375,100
anon_0066433,90
anon_0066335,100
anon_0066335,100
anon_0066433,90
anon_0066375,100
anon_0066454,85
anon_0066433,90
anon_0066474,95
anon_0066422,100
anon_0066433,90
anon_0066433,100
anon_0066375,90
anon_0066335,100
anon_0066335,100
anon_0066447,85
anon_0066335,95
anon_0066422,90
anon_0066422,85
anon_0066474,0
anon_0066375,85
anon_0066458,100
anon_0066375,90
anon_0066335,100
anon_0066335,100
anon_0066458,100
anon_0066437,100
anon_0066375,0
anon_0066454,0
anon_0066447,100
anon_0066422,0
anon_0066278,0
anon_0066375,85
anon_0066437,90
anon_0066375,100
anon_0066422,0
anon_0066375,90
anon_0066437,0
anon_0066375,10
anon_0066447,100
anon_0066437,85
anon_0066375,50
anon_0066335,90
anon_0066437,0
anon_0066433,70
anon_0066422,95
anon_0066335,100
anon_0066278,50
anon_0066455,50
anon_0066335,90
anon_0066278,0
anon_0066422,100
anon_0066437,90
anon_0066437,100
anon_0066437,100
anon_0066338,90
anon_0066278,85
anon_0066375,75
anon_0066437,100
anon_0066455,30
anon_0066433,100
anon_0066474,90
anon_0066437,90
anon_0066455,85
anon_0066338,0
anon_0066447,50
anon_0066338,0
anon_0066455,0
anon_0066437,50
anon_0066458,90
anon_0066278,100
anon_0066433,90
anon_0066375,50
anon_0066455,85
anon_0066437,95
anon_0066278,85
anon_0066455,85
anon_0066422,95
anon_0066422,90
anon_0066454,0
anon_0066433,70
anon_0066454,85
anon_0066278,85
anon_0066375,100
anon_0066433,100
anon_0066422,90
anon_0066375,0
anon_0066474,90
anon_0066278,100
anon_0066433,0
anon_0066375,100
anon_0066278,100
anon_0066455,85
anon_0066335,85
anon_0066422,100
anon_0066455,50
anon_0066278,90
anon_0066278,100
anon_0066375,90
anon_0066375,100
anon_0066375,0
anon_0066422,100
anon_0066447,90
anon_0066375,100
anon_0066422,70
anon_0066455,90
anon_0066278,100
anon_0066422,100
anon_0066433,85
anon_0066278,75
anon_0066422,100
anon_0066454,50
anon_0066375,95
anon_0066447,100
anon_0066278,100
anon_0066375,100
anon_0066375,100
anon_0066447,85
anon_0066422,100
anon_0066422,90
anon_0066433,90
anon_0066454,85
anon_0066422,90
anon_0066447,95
anon_0066422,85
anon_0066375,85
anon_0066375,100
anon_0066447,85
anon_0066447,90
anon_0066375,50
anon_0066375,85
anon_0066447,95
anon_0066422,85
anon_0066447,85
anon_0066447,90
anon_0066447,90
anon_0066422,90
anon_0066422,90
anon_0066422,100
anon_0066447,85
anon_0066447,85
anon_0066447,95
anon_0066375,70
anon_0066447,100
anon_0066454,100
anon_0066458,0
anon_0066549,100
anon_0066561,100
anon_0066474,100
anon_0066466,95
anon_0066454,75
anon_0066561,100
anon_0066514,100
anon_0066474,0
anon_0066497,100
anon_0066549,100
anon_0066474,100
anon_0066466,100
anon_0066474,85
anon_0066454,100
anon_0066447,100
anon_0066497,95
anon_0066497,95
anon_0066474,90
anon_0066549,90
anon_0066454,100
anon_0066497,90
anon_0066474,100
anon_0066525,0
anon_0066525,50
anon_0066455,0
anon_0066497,95
anon_0066474,90
anon_0066454,90
anon_0066525,100
anon_0066455,40
anon_0066559,85
anon_0066549,90
anon_0066474,85
anon_0066454,100
anon_0066559,85
anon_0066474,0
anon_0066559,0
anon_0066525,85
anon_0066454,80
anon_0066514,100
anon_0066474,95
anon_0066497,85
anon_0066466,100
anon_0066549,0
anon_0066447,100
anon_0066525,90
anon_0066514,100
anon_0066454,85
anon_0066466,85
anon_0066447,85
anon_0066474,95
anon_0066497,100
anon_0066474,50
anon_0066474,90
anon_0066514,95
anon_0066454,90
anon_0066561,95
anon_0066466,85
anon_0066474,100
anon_0066447,90
anon_0066454,0
anon_0066447,100
anon_0066447,100
anon_0066497,95
anon_0066474,85
anon_0066514,50
anon_0066497,95
anon_0066474,50
anon_0066525,0
anon_0066514,50
anon_0066497,50
anon_0066514,90
anon_0066466,90
anon_0066474,85
anon_0066447,100
anon_0066454,85
anon_0066455,90
anon_0066455,95
anon_0066474,50
anon_0066474,50
anon_0066454,85
anon_0066474,90
anon_0066497,95
anon_0066514,85
anon_0066474,85
anon_0066454,50
anon_0066447,100
anon_0066447,85
anon_0066525,85
anon_0066474,100
anon_0066474,100
anon_0066447,100
anon_0066514,70
anon_0066525,50
anon_0066455,90
anon_0066447,85
anon_0066466,90
anon_0066447,85
anon_0066455,80
anon_0066455,100
anon_0066447,80
anon_0066474,100
anon_0066547,95
anon_0066466,50
anon_0066474,30
anon_0066547,60
anon_0066455,85
anon_0066454,90
anon_0066474,100
anon_0066454,0
anon_0066455,100
anon_0066455,85
anon_0066474,95
anon_0066474,90
anon_0066525,100
anon_0066547,50
anon_0066474,85
anon_0066455,100
anon_0066454,85
anon_0066455,50
anon_0066447,100
anon_0066474,90
anon_0066525,100
anon_0066454,85
anon_0066474,85
anon_0066447,95
anon_0066474,NA
anon_0066455,85
anon_0066525,100
anon_0066474,85
anon_0066474,85
anon_0066474,90
anon_0066447,90
anon_0066447,100
anon_0066466,90
anon_0066474,75
anon_0066525,100
anon_0066454,90
anon_0066525,100
anon_0066455,85
anon_0066525,100
anon_0066447,100
anon_0066547,85
anon_0066525,85
anon_0066447,100
anon_0066525,100
anon_0066447,70
anon_0066454,100
anon_0066525,85
anon_0066454,50
anon_0066474,85
anon_0066455,75
anon_0066454,0
anon_0066455,50
anon_0066447,85
anon_0066447,90
anon_0066525,85
anon_0066454,85
anon_0066447,90
anon_0066447,100
anon_0066447,90
anon_0066466,85
anon_0066447,90
anon_0066525,85
anon_0066525,85
anon_0066455,85
anon_0066447,90
anon_0066525,100
anon_0066447,100
anon_0066447,85
anon_0066455,90
anon_0066525,0
anon_0066447,85
anon_0066514,90
anon_0066579,100
anon_0066549,0
anon_0066554,85
anon_0066554,100
anon_0066554,100
anon_0066556,100
anon_0066554,100
anon_0066595,100
anon_0066598,100
anon_0066556,100
anon_0066545,100
anon_0066547,0
anon_0066554,95
anon_0066598,0
anon_0066554,100
anon_0066545,90
anon_0066579,100
anon_0066549,100
anon_0066594,90
anon_0066595,85
anon_0066579,100
anon_0066556,100
anon_0066596,100
anon_0066545,90
anon_0066547,30
anon_0066556,75
anon_0066549,0
anon_0066556,50
anon_0066547,90
anon_0066598,95
anon_0066547,0
anon_0066596,100
anon_0066556,100
anon_0066594,50
anon_0066554,100
anon_0066596,90
anon_0066547,0
anon_0066579,90
anon_0066596,85
anon_0066554,100
anon_0066547,0
anon_0066547,85
anon_0066556,90
anon_0066596,20
anon_0066549,90
anon_0066579,90
anon_0066556,100
anon_0066554,100
anon_0066545,85
anon_0066549,100
anon_0066547,75
anon_0066549,50
anon_0066556,100
anon_0066595,0
anon_0066549,90
anon_0066556,100
anon_0066545,100
anon_0066561,85
anon_0066547,85
anon_0066525,85
anon_0066579,0
anon_0066549,0
anon_0066554,50
anon_0066579,100
anon_0066594,90
anon_0066547,0
anon_0066549,100
anon_0066607,85
anon_0066579,90
anon_0066545,100
anon_0066561,100
anon_0066547,50
anon_0066561,0
anon_0066561,90
anon_0066556,90
anon_0066556,100
anon_0066547,100
anon_0066547,85
anon_0066556,100
anon_0066547,85
anon_0066556,50
anon_0066607,85
anon_0066549,100
anon_0066561,85
anon_0066596,85
anon_0066607,85
anon_0066607,85
anon_0066556,100
anon_0066549,50
anon_0066556,30
anon_0066561,85
anon_0066561,95
anon_0066545,85
anon_0066547,50
anon_0066596,90
anon_0066596,30
anon_0066561,85
anon_0066579,100
anon_0066547,90
anon_0066454,90
anon_0066596,0
anon_0066549,85
anon_0066561,100
anon_0066554,100
anon_0066561,85
anon_0066549,100
anon_0066561,100
anon_0066547,0
anon_0066549,90
anon_0066454,100
anon_0066596,100
anon_0066561,100
anon_0066454,90
anon_0066454,100
anon_0066547,0
anon_0066596,95
anon_0066561,90
anon_0066547,100
anon_0066554,100
anon_0066561,90
anon_0066545,90
anon_0066579,100
anon_0066549,90
anon_0066596,100
anon_0066549,100
anon_0066596,90
anon_0066549,100
anon_0066579,100
anon_0066554,100
anon_0066545,85
anon_0066549,90
anon_0066554,100
anon_0066547,100
anon_0066554,100
anon_0066554,0
anon_0066545,85
anon_0066545,95
anon_0066596,90
anon_0066579,95
anon_0066596,90
anon_0066556,100
anon_0066545,85
anon_0066549,85
anon_0066596,85
anon_0066545,100
anon_0066554,50
anon_0066596,85
anon_0066545,85
anon_0066545,90
anon_0066579,100
anon_0066545,95
anon_0066545,85
anon_0066579,95
anon_0066454,90
anon_0066554,100
anon_0066554,85
anon_0066554,100
anon_0066556,100
anon_0066545,95
anon_0066556,100
anon_0066596,85
anon_0066545,50
anon_0066554,10
anon_0066454,90
anon_0066556,100
anon_0066554,95
anon_0066545,85
anon_0066545,100
anon_0066556,90
anon_0066554,100
anon_0066596,90
anon_0066545,100
anon_0066545,85
anon_0066545,85
anon_0066549,90
anon_0066554,100
anon_0066596,20
anon_0066545,50
anon_0066556,0
anon_0066545,100
anon_0066554,85
anon_0066545,90
anon_0066596,85
anon_0066545,70
anon_0066545,85
anon_0066596,85
anon_0066554,90
anon_0066545,85
anon_0066545,50
anon_0066596,85
anon_0066596,85
anon_0066598,100
anon_0066594,100
anon_0066607,85
anon_0066594,100
anon_0066606,100
anon_0066635,85
anon_0066654,95
anon_0066595,85
anon_0066635,100
anon_0066648,100
anon_0066607,100
anon_0066598,90
anon_0066607,100
anon_0066607,100
anon_0066598,100
anon_0066561,100
anon_0066607,100
anon_0066595,100
anon_0066657,100
anon_0066594,100
anon_0066648,100
anon_0066648,100
anon_0066648,90
anon_0066607,100
anon_0066609,0
anon_0066594,90
anon_0066561,95
anon_0066598,100
anon_0066657,0
anon_0066654,95
anon_0066635,100
anon_0066598,90
anon_0066598,100
anon_0066606,100
anon_0066607,85
anon_0066657,100
anon_0066609,90
anon_0066598,95
anon_0066598,0
anon_0066607,50
anon_0066607,95
anon_0066607,100
anon_0066609,100
anon_0066635,90
anon_0066594,0
anon_0066606,100
anon_0066606,85
anon_0066607,85
anon_0066657,90
anon_0066607,100
anon_0066635,100
anon_0066596,100
anon_0066607,100
anon_0066606,95
anon_0066657,100
anon_0066594,85
anon_0066609,95
anon_0066594,0
anon_0066648,100
anon_0066607,100
anon_0066606,70
anon_0066607,85
anon_0066598,100
anon_0066648,90
anon_0066607,0
anon_0066654,100
anon_0066607,100
anon_0066654,85
anon_0066607,85
anon_0066607,80
anon_0066635,95
anon_0066607,100
anon_0066607,90
anon_0066657,50
anon_0066596,90
anon_0066606,75
anon_0066609,100
anon_0066596,85
anon_0066635,95
anon_0066561,90
anon_0066598,100
anon_0066606,85
anon_0066609,0
anon_0066635,95
anon_0066607,100
anon_0066657,100
anon_0066607,90
anon_0066607,90
anon_0066606,70
anon_0066609,90
anon_0066607,50
anon_0066594,90
anon_0066607,100
anon_0066596,85
anon_0066609,90
anon_0066607,95
anon_0066635,95
anon_0066609,100
anon_0066609,90
anon_0066579,95
anon_0066607,90
anon_0066635,100
anon_0066635,100
anon_0066648,85
anon_0066596,90
anon_0066607,70
anon_0066606,100
anon_0066607,85
anon_0066607,50
anon_0066607,100
anon_0066607,50
anon_0066579,50
anon_0066606,100
anon_0066607,100
anon_0066607,50
anon_0066635,100
anon_0066635,100
anon_0066545,90
anon_0066606,100
anon_0066609,50
anon_0066594,0
anon_0066607,85
anon_0066579,0
anon_0066607,85
anon_0066635,30
anon_0066607,100
anon_0066545,90
anon_0066606,100
anon_0066607,50
anon_0066606,100
anon_0066545,100
anon_0066609,100
anon_0066545,60
anon_0066545,90
anon_0066635,80
anon_0066607,85
anon_0066606,75
anon_0066579,85
anon_0066609,85
anon_0066635,90
anon_0066635,90
anon_0066609,95
anon_0066545,95
anon_0066635,100
anon_0066545,100
anon_0066545,95
anon_0066545,95
anon_0066606,90
anon_0066635,100
anon_0066545,90
anon_0066606,95
anon_0066545,85
anon_0066606,100
anon_0066635,95
anon_0066545,85
anon_0066635,85
anon_0066609,85
anon_0066635,90
anon_0066545,85
anon_0066545,85
anon_0066607,95
anon_0066607,85
anon_0066545,90
anon_0066545,85
anon_0066607,85
anon_0066545,85
anon_0066579,95
anon_0066545,85
anon_0066545,90
anon_0066607,100
anon_0066658,100
anon_0066743,90
anon_0066648,100
anon_0066710,85
anon_0066594,100
anon_0066648,100
anon_0066648,50
anon_0066595,85
anon_0066595,50
anon_0066648,100
anon_0066654,100
anon_0066648,85
anon_0066710,0
anon_0066595,85
anon_0066710,100
anon_0066687,100
anon_0066743,100
anon_0066710,100
anon_0066710,0
anon_0066635,90
anon_0066710,100
anon_0066658,0
anon_0066648,85
anon_0066687,100
anon_0066609,75
anon_0066687,90
anon_0066658,0
anon_0066654,90
anon_0066658,95
anon_0066648,85
anon_0066648,100
anon_0066654,100
anon_0066648,95
anon_0066648,100
anon_0066710,95
anon_0066658,90
anon_0066658,85
anon_0066715,0
anon_0066687,100
anon_0066743,90
anon_0066648,0
anon_0066635,100
anon_0066648,50
anon_0066648,100
anon_0066648,85
anon_0066654,85
anon_0066648,85
anon_0066687,0
anon_0066648,50
anon_0066743,50
anon_0066648,100
anon_0066648,100
anon_0066635,90
anon_0066648,100
anon_0066743,50
anon_0066648,0
anon_0066609,85
anon_0066654,70
anon_0066648,100
anon_0066710,85
anon_0066743,90
anon_0066687,85
anon_0066594,90
anon_0066648,100
anon_0066743,50
anon_0066654,85
anon_0066654,0
anon_0066648,100
anon_0066648,100
anon_0066654,100
anon_0066654,85
anon_0066606,85
anon_0066658,100
anon_0066606,90
anon_0066648,90
anon_0066594,85
anon_0066687,85
anon_0066648,90
anon_0066654,85
anon_0066687,100
anon_0066710,85
anon_0066648,100
anon_0066658,50
anon_0066648,100
anon_0066715,95
anon_0066687,90
anon_0066654,100
anon_0066658,90
anon_0066648,90
anon_0066715,85
anon_0066648,85
anon_0066658,100
anon_0066635,0
anon_0066648,85
anon_0066635,100
anon_0066743,85
anon_0066687,100
anon_0066648,95
anon_0066715,85
anon_0066658,50
anon_0066658,90
anon_0066654,95
anon_0066654,90
anon_0066710,90
anon_0066687,85
anon_0066715,90
anon_0066606,85
anon_0066635,100
anon_0066715,85
anon_0066687,100
anon_0066635,90
anon_0066658,100
anon_0066658,100
anon_0066606,85
anon_0066654,85
anon_0066654,100
anon_0066687,50
anon_0066658,100
anon_0066654,90
anon_0066648,90
anon_0066715,85
anon_0066658,85
anon_0066687,90
anon_0066715,90
anon_0066654,50
anon_0066710,95
anon_0066687,85
anon_0066658,90
anon_0066648,50
anon_0066710,85
anon_0066648,50
anon_0066658,85
anon_0066658,85
anon_0066715,95
anon_0066715,90
anon_0066743,90
anon_0066715,85
anon_0066715,90
anon_0066648,85
anon_0066710,85
anon_0066710,85
anon_0066635,100
anon_0066710,50
anon_0066710,50
anon_0066715,95
anon_0066715,95
anon_0066710,0
anon_0066715,70
anon_0066715,85
anon_0066715,90
anon_0066710,85
anon_0066648,50
anon_0066658,90
anon_0066715,0
anon_0066755,0
anon_0066820,100
anon_0066781,85
anon_0066751,85
anon_0066751,90
anon_0066818,100
anon_0066787,0
anon_0066767,100
anon_0066755,95
anon_0066755,100
anon_0066809,100
anon_0066767,100
anon_0066781,85
anon_0066743,100
anon_0066764,95
anon_0066818,100
anon_0066743,100
anon_0066743,95
anon_0066767,85
anon_0066764,95
anon_0066743,90
anon_0066764,90
anon_0066743,100
anon_0066755,85
anon_0066743,100
anon_0066743,90
anon_0066781,100
anon_0066767,90
anon_0066809,0
anon_0066820,100
anon_0066809,0
anon_0066755,90
anon_0066755,90
anon_0066755,100
anon_0066755,95
anon_0066787,100
anon_0066787,85
anon_0066743,90
anon_0066787,100
anon_0066755,95
anon_0066809,85
anon_0066743,100
anon_0066764,100
anon_0066751,85
anon_0066764,85
anon_0066764,85
anon_0066755,100
anon_0066743,100
anon_0066743,90
anon_0066755,90
anon_0066755,85
anon_0066743,95
anon_0066767,100
anon_0066764,95
anon_0066781,100
anon_0066781,85
anon_0066755,90
anon_0066781,100
anon_0066820,100
anon_0066818,70
anon_0066820,90
anon_0066781,100
anon_0066755,0
anon_0066755,90
anon_0066755,85
anon_0066755,85
anon_0066743,100
anon_0066764,85
anon_0066781,90
anon_0066781,70
anon_0066787,85
anon_0066764,100
anon_0066764,90
anon_0066743,85
anon_0066781,90
anon_0066787,90
anon_0066743,50
anon_0066751,85
anon_0066743,85
anon_0066755,100
anon_0066818,90
anon_0066743,95
anon_0066787,90
anon_0066764,85
anon_0066755,100
anon_0066751,70
anon_0066755,50
anon_0066781,85
anon_0066743,85
anon_0066743,85
anon_0066767,50
anon_0066767,90
anon_0066767,50
anon_0066767,90
anon_0066781,100
anon_0066767,0
anon_0066781,50
anon_0066764,50
anon_0066787,90
anon_0066767,90
anon_0066715,100
anon_0066781,95
anon_0066767,100
anon_0066781,0
anon_0066767,100
anon_0066755,85
anon_0066764,90
anon_0066767,100
anon_0066743,50
anon_0066781,85
anon_0066751,100
anon_0066751,100
anon_0066764,100
anon_0066751,95
anon_0066743,0
anon_0066767,85
anon_0066755,85
anon_0066794,90
anon_0066751,85
anon_0066764,100
anon_0066751,100
anon_0066764,85
anon_0066767,75
anon_0066764,95
anon_0066751,100
anon_0066751,90
anon_0066781,85
anon_0066781,100
anon_0066751,100
anon_0066794,20
anon_0066794,85
anon_0066715,85
anon_0066751,50
anon_0066781,100
anon_0066781,0
anon_0066751,70
anon_0066751,0
anon_0066781,85
anon_0066751,50
anon_0066751,90
anon_0066781,100
anon_0066715,95
anon_0066751,90
anon_0066743,30
anon_0066751,75
anon_0066781,100
anon_0066794,85
anon_0066751,80
anon_0066743,85
anon_0066751,20
anon_0066751,100
anon_0066751,90
anon_0066751,100
anon_0066751,80
anon_0066751,100
anon_0066794,85
anon_0066715,100
anon_0066751,100
anon_0066751,85
anon_0066781,85
anon_0066751,100
anon_0066751,70
anon_0066781,90
anon_0066781,90
anon_0066751,90
anon_0066751,100
anon_0066781,85
anon_0066715,70
anon_0066781,90
anon_0066715,85
anon_0066781,85
anon_0066820,95
anon_0066849,100
anon_0066849,85
anon_0066820,0
anon_0066844,100
anon_0066809,0
anon_0066849,100
anon_0066809,100
anon_0066839,0
anon_0066794,100
anon_0066820,100
anon_0066875,100
anon_0066875,100
anon_0066820,90
anon_0066849,100
anon_0066875,90
anon_0066844,50
anon_0066844,100
anon_0066809,85
anon_0066875,100
anon_0066820,90
anon_0066820,90
anon_0066875,0
anon_0066818,95
anon_0066844,90
anon_0066820,100
anon_0066839,85
anon_0066849,90
anon_0066818,0
anon_0066844,90
anon_0066849,100
anon_0066787,90
anon_0066849,90
anon_0066849,100
anon_0066875,100
anon_0066849,90
anon_0066875,95
anon_0066820,80
anon_0066875,85
anon_0066849,85
anon_0066820,85
anon_0066839,75
anon_0066794,90
anon_0066875,50
anon_0066787,30
anon_0066844,95
